,ID,Address Street,Address Ward,Address District,Position Street,Latitude,Longitude,Deep,Labeled,Old Price,Old Price/m2 in DB,Old Price/m2 by Formular,New Price/m2,New Price2,Diff,Ratio
405,297524,Thanh Thai,12,Quan 10,3,10.77488,106.6642323,121,False,14800000000,153876772.458631,207068627.45098037,675158492746.1106,48206331682072.3,48191531682072.3,45.61881707743991
406,316349,Ngo Quyen,5,Quan 10,3,10.7625606,106.6657613,121,False,10500000000,162883893.503154,174702500.0,478997579313.119,28739872608787.14,28729372608787.14,45.61881707743991
407,555141,"Thanh Thai,Quan 10,Ho Chi Minh",12,Quan 10,1,10.7690483,106.6657443,351,False,15500000000,280926092.037179,193463125.0,570952050703.7935,45676187006303.48,45660687006303.48,36.835616174438286
408,526136,Cach Mang Thang 8,12,Quan 10,3,10.7787086,106.679611,121,True,11000000000,152301072.908759,169073846.15384614,501806987851.839,32617464410369.535,32606464410369.535,45.61881707743991
409,123650,To Hien Thanh,12,Quan 10,3,10.7759203,106.6650514,121,False,4100000000,127718991.008831,194388095.23809522,187037150017.50363,3927798000367.576,3923698000367.576,45.61881707743991
410,343760,Cach Mang Thang Tam,12,Quan 10,4,10.775721,106.67555,350,False,7400000000,159823623.930089,175947619.04761904,272836427103.44684,11459140138344.768,11451740138344.768,36.869787446411735
411,454142,Ly Thuong Kiet,14,Quan 10,5,10.7681355,106.659333,351,True,20500000000,189267451.714952,319993750.0,755130131575.9849,48328348820863.03,48307848820863.03,36.835616174438286
412,324629,Hoa Hao,5,Quan 10,3,10.7610885,106.6671762,121,False,8200000000,163889604.47844,170355208.33333334,374074300035.00726,17955589351680.348,17947389351680.348,45.61881707743991
413,331177,Vinh Vien,4,Quan 10,1,10.764283,106.669518,350,False,23000000000,246240010.362094,268255949.6033598,848005111267.4698,72691003237847.52,72668003237847.52,36.869787446411735
414,84576,3/2,14,Quan 10,5,10.7667887,106.6653373,351,False,13200000000,292381079.111536,169001923.07692307,486230133502.5854,37925968263201.664,37912768263201.664,36.835616174438286
415,652054,Ly Thuong Kiet,14,Quan 10,3,10.7681355,106.659333,121,False,6850000000,97857142.85714293,97784285.71428572,312488896980.4634,21874227888632.438,21867377888632.438,45.61881707743991
416,652079,Dien Bien Phu,11,Quan 10,3,10.7690176,106.6748636,120,False,7190000000,149791666.66666698,149685416.66666666,328305204460.85596,15758654914121.086,15751464914121.086,45.66136362459749
417,331328,Le Hong Phong,1,Quan 10,1,10.7564624,106.6784786,351,False,380000000,231606898.316197,4558750.0,13997534146.286549,1119818031702.9238,1119438031702.9238,36.835616174438286
418,549196,3/2,12,Quan 10,3,10.7710752,106.667052,121,False,24000000000,198257640.547478,181702272.72727272,1094851609858.5577,144520427801329.62,144496427801329.62,45.61881707743991
419,146434,"3/2,Quan 10,Ho Chi Minh",14,Quan 10,6,10.7665878,106.6622914,261,False,26000000000,173728182.11162,216496666.66666666,1041176698898.7642,124941224267851.7,124915224267851.7,40.04525764995247
420,522343,3/2,10,Quan 10,1,10.7708213,106.6733304,350,False,80000000000,342155488.41532403,380843095.2380952,2949582995712.939,619412452049717.1,619332452049717.1,36.869787446411735
421,653678,To Hien Thanh,13,Quan 10,3,10.7797875,106.6692808,121,False,6590000000,94142857.14285707,94070000.0,300628004540.329,21043965417823.027,21037375417823.027,45.61881707743991
422,654306,Hoang Du Khuong,,Quan 10,3,10.7754706,106.6721582,121,False,17800000000,170498084.291188,170302681.99233717,812014943978.4303,84774380551348.12,84756580551348.12,45.61881707743991
423,622597,Ly Thai To,9,Quan 10,6,10.766598,106.6774033,260,False,4600000000,140959531.498427,114681250.0,184379451678.26315,7375190817130.526,7370590817130.526,40.0824894952746
424,621552,Su Van Hanh,,Quan 10,3,10.7724685,106.667647,121,False,15000000,177669515.130077,-24843.75,684282256.1615986,218993271971.71155,218978271971.71155,45.61881707743991
425,621606,To Hien Thanh,15,Quan 10,1,10.778811,106.668717,351,False,938565635000000,251209616.924505,9385656197000.0,3.457264348537794e+16,3.457264348553094e+18,3.4563257829180943e+18,36.835616174438286
426,448763,3/2,10,Quan 10,1,10.7699168,106.6707558,350,False,185102000,342155488.41532403,1140014.2857142857,6824671395.9057045,955479495426.7986,955294393426.7986,36.869787446411735
427,656228,Cach Mang Thang Tam,,Quan 10,1,10.7807351,106.6758429,351,False,80000000000,217391304.347826,217322010.86956522,2946849293955.063,1084440565675463.1,1084360565675463.1,36.835616174438286
428,141465,"3/2,Quan 10,Ho Chi Minh",14,Quan 10,6,10.7665878,106.6622914,261,False,28000000000,173728182.11162,207218518.5185185,1121267214198.6692,151371099416820.34,151343099416820.34,40.04525764995247
429,660137,Le Hong Phong,15,Quan 10,6,10.7662212,106.6749498,260,False,20000000,400000.0,298000.0,801649789.9054921,40087589495.274605,40067589495.274605,40.0824894952746
430,660816,To Hien Thanh,12,Quan 10,1,10.7722134,106.6602623,351,False,50000000,740740.7407407409,362962.962962963,1841780808.7219143,124345704588.72922,124295704588.72922,36.835616174438286
431,665428,To Hien Thanh,15,Quan 10,1,10.776017,106.663527,351,False,24450000000,310082435.00317097,309791376.0304376,900630815465.0161,71014762749416.52,70990312749416.52,36.835616174438286
432,630078,"Cao Thang,Quan 10,Ho Chi Minh",12,Quan 10,5,10.769136,106.6807727,350,False,54000000000,208682553.589613,230594871.7948718,1990968522106.2336,465886674972858.7,465832674972858.7,36.869787446411735
433,664978,Su Van Hanh,,Quan 10,3,10.7718905,106.6688768,121,False,19900000000,150757575.757576,150718939.3939394,907814459841.0542,119831513799019.16,119811613799019.16,45.61881707743991
434,636018,Su Van Hanh,12,Quan 10,3,10.7705861,106.6694828,120,False,28000000,280000.0,-500.0,1278518181.4887297,127879868148.87297,127851868148.87297,45.66136362459749
435,665009,Su Van Hanh,,Quan 10,3,10.7718639,106.6695777,120,False,28900000000,148205128.205128,148178974.35897437,1319613408750.8674,257324619806419.16,257295719806419.16,45.66136362459749
436,639662,Su Van Hanh,,Quan 10,3,10.7705861,106.6694828,120,False,28000000,280000.0,-500.0,1278518181.4887297,127879868148.87297,127851868148.87297,45.66136362459749
437,593655,Nguyen Tri Phuong,,Quan 10,3,10.7623921,106.6694878,120,False,22000000,157750170.127482,105625.0,1004549999.7411448,160733099958.58316,160711099958.58316,45.66136362459749
438,603147,Nguyen Tri Phuong,4,Quan 10,1,10.7624421,106.6692525,350,False,90000000,319888146.889589,64500000.0,3318280870.1770563,3343780870.1770563,3253780870.1770563,36.869787446411735
439,614497,Ngo Gia Tu,9,Quan 10,1,10.7665321,106.6736305,350,False,120000000,356107870.831369,978191.4893617021,4424374493.569408,415919252395.5244,415799252395.5244,36.869787446411735
440,351204,"3/2,Quan 10,Ho Chi Minh",10,Quan 10,3,10.7710752,106.667052,121,False,5800000000,186607071.78973505,148391025.64102563,264589139049.15146,10318989172916.906,10313189172916.906,45.61881707743991
441,491392,Cach Mang Thang 8,12,Quan 10,3,10.7787086,106.679611,121,False,19000000000,152301072.908759,62424506.578947365,866757524471.3583,263494310389292.9,263475310389292.9,45.61881707743991
442,617712,Le Hong Phong,1,Quan 10,3,10.7650741,106.6760757,120,False,8790000000,135024874.468981,175698000.0,401363386260.212,20068174413010.598,20059384413010.598,45.66136362459749
443,586719,Thanh Thai,thanh thai,Quan 10,3,10.7750444,106.6646013,121,False,14500000000,142900842.116453,190554605.2631579,661472847622.8787,50271954269338.78,50257454269338.78,45.61881707743991
444,412867,Thanh Thai,12,Quan 10,3,10.7694164,106.6641113,121,False,1000000000,153876772.458631,8290833.333333333,45618817077.4399,5474263149292.788,5473263149292.788,45.61881707743991
445,585350,Hoa Hung,12,Quan 10,4,10.780241,106.676454,351,False,1850000000,84349653.9548307,50963888.88888889,68145889922.71083,2453267337217.59,2451417337217.59,36.835616174438286
446,584099,Nguyen Tri Phuong,10,Quan 10,2,10.7675594,106.6672973,351,False,40000000,397654142.963582,329333.3333333333,1473424646.9775314,110522148523.31485,110482148523.31485,36.835616174438286
447,146420,"To Hien Thanh,Quan 10,Ho Chi Minh",,Quan 10,1,10.781456,106.6703579,351,False,21500000000,279226467.976468,179124166.66666666,791965747750.4231,95035894830050.77,95014394830050.77,36.835616174438286
448,415454,Su Van Hanh,12,Quan 10,3,10.7718364,106.6700776,120,False,29900000000,191082157.559597,266782142.85714287,1365274772375.465,152910794906052.1,152880894906052.1,45.66136362459749
449,588735,Le Hong Phong,2,Quan 10,1,10.767024,106.674418,350,False,70000000,342670476.222291,298484.8484848485,2580885121.2488213,340707436004.8444,340637436004.8444,36.869787446411735
450,139129,Ly Thai To,9,Quan 10,3,10.7678394,106.6739326,120,False,3300000000,142690166.93165502,138226890.7563025,150682499961.17172,3586253699075.887,3582953699075.887,45.66136362459749
451,198460,Dong Nai,15,Quan 10,3,10.7720016,106.6662914,121,False,7250000000,243754725.737525,219233333.33333334,330736423811.43933,10914317285777.498,10907067285777.498,45.61881707743991
452,338201,Su Van Hanh,12,Quan 10,1,10.7719737,106.6694383,350,False,45000000000,347422104.653813,562308750.0,1659140435088.528,132731250107082.25,132686250107082.25,36.869787446411735
453,526160,Thanh Thai,14,Quan 10,3,10.7700962,106.6621104,121,False,6600000000,140315055.255404,94140000.0,301084192711.1034,21075903689777.24,21069303689777.24,45.61881707743991
454,107069,Nguyen Tieu La,8,Quan 10,3,10.7664948,106.6666154,121,False,8500000000,166094819.223986,161613333.33333334,387759945158.2392,20357412420807.56,20348912420807.56,45.61881707743991
455,338114,Ngo Gia Tu,3,Quan 10,1,10.7585706,106.6679532,351,False,58000000000,347149618.814632,529447488.58447486,2136465738117.4207,233943023823857.56,233885023823857.56,36.835616174438286
456,126291,To Hien Thanh,13,Quan 10,3,10.7797875,106.6692808,121,False,8200000000,130410250.476541,136581666.66666666,374074300035.00726,22444463102100.438,22436263102100.438,45.61881707743991
457,127838,Thanh Thai,14,Quan 10,6,10.7686612,106.6667425,261,False,33500000000,140241756.258247,40687925.583657585,1341516131273.4077,1103262904609250.5,1103229404609250.5,40.04525764995247
458,118557,Co Giang,11,Quan Phu Nhuan,3,10.7626194,106.6926161,541,False,3700000000,156760156.188363,69474528.3018868,114329385124.5009,6059475261598.548,6055775261598.548,30.899833817432675
459,131554,Bui Thi Xuan,pham ngu lao,Quan 1,1,10.768235,106.686644,240,False,28000000000,670302661.451295,437260937.5,1143369561000.5146,73175667204032.94,73147667204032.94,40.834627178589805
460,132205,Nguyen Dinh Chieu,ben thanh,Quan 1,1,10.7728356,106.6843698,240,False,30000000000,565503989.9535638,499490000.0,1225038815357.694,73502359521461.64,73472359521461.64,40.834627178589805
461,406626,Cong Quynh, ben thanh,Quan 1,1,10.764958,106.690885,241,False,30000000000,386120931.25593,333163333.3333333,1223900364330.0872,110151048089707.84,110121048089707.84,40.796678811002906
462,520184,Nguyen Trai,ben thanh,Quan 1,3,10.7700982,106.6899911,141,False,18000000000,309437558.304313,315342105.2631579,805974240457.8575,45940557206097.88,45922557206097.88,44.776346692103196
463,691798,Nguyen Du, cau kho,Quan 1,1,10.7729015,106.6944842,241,False,70000000,218750.0,186875.0,2855767516.7702036,913855805366.4651,913785805366.4651,40.796678811002906
464,326743,Tran Hung Dao,cau kho,Quan 1,3,10.7599734,106.6884065,141,False,9000000000,225982925.40758,197297802.1978022,402987120228.9288,18335936920416.258,18326936920416.258,44.776346692103196
465,554151,Do Quang Dau,pham ngu lao,Quan 1,6,10.7687425,106.6890975,171,False,19000000000,286630021.959771,330566202.0905923,827305084334.8949,47487337340822.97,47468337340822.97,43.54237285973131
466,552382,"Suong Nguyet Anh,Quan 1,Ho Chi Minh",ben thanh,Quan 1,1,10.772516,106.6899535,241,False,1180000000,573180632.988088,1229246.4180247185,48140080996.98343,44014532155541.945,44013352155541.945,40.796678811002906
467,386696,Nguyen Trai,nguyen cu trinh,Quan 1,3,10.7653,106.6868779,140,False,11000000000,191259742.129497,142790909.0909091,492998988860.93677,37960927242292.13,37949927242292.13,44.8180898964488
468,167497,Bui Thi Xuan,ben thanh,Quan 1,1,10.7705653,106.6887345,241,False,590000000,622440177.549838,209550.78125,24070040498.491714,61619357226138.79,61618767226138.79,40.796678811002906
469,350240,Do Quang Dau,pham ngu lao,Quan 1,1,10.7665659,106.691293,241,False,91000000000,521145494.472312,568431250.0,3712497771801.2646,593999694488202.4,593908694488202.4,40.796678811002906
470,150698,De Tham,co giang,Quan 1,1,10.765046,106.694716,241,False,12000000000,324865091.756105,98427035.45633617,489560145732.03485,59648015805991.125,59636015805991.125,40.796678811002906
471,511093,"Cong Quynh,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,3,10.7656077,106.6868238,140,False,11000000000,215568899.76265705,189391379.31034482,492998988860.93677,28593956653934.332,28582956653934.332,44.8180898964488
472,405871,An Nhung,co bac,Quan 1,1,10.7714413,106.6889478,241,False,28500000000,444034218.39155,384030364.37246966,1162705346113.5828,86156509497016.47,86128009497016.47,40.796678811002906
473,406450,Nguyen Trai, ben thanh,Quan 1,1,10.7698171,106.6908267,241,False,52000000000,562613742.3714781,633959756.097561,2121427298172.1511,173957053750116.4,173905053750116.4,40.796678811002906
474,266014,Tran Hung Dao,cau kho,Quan 1,3,10.7571274,106.6860764,141,False,6950000000,224105048.63692203,231496666.66666666,311195609510.1172,9335873385303.516,9328923385303.516,44.776346692103196
475,548201,"Nguyen Canh Chan,Quan 1,Ho Chi Minh",cau kho,Quan 1,3,10.7579691,106.6889409,141,False,6100000000,497990313.273065,216946428.57142857,273135714821.8295,7647825515011.226,7641725515011.226,44.776346692103196
476,412930,Bui Vien,pham ngu lao,Quan 1,3,10.767993,106.694963,141,False,840000000,334384936.104388,3415000.0,37612131221.366684,9026931893128.004,9026091893128.004,44.776346692103196
477,109919,Nguyen Trai,,Quan 1,2,10.7708429,106.6928632,301,True,65000000000,533129314.888211,812245000.0,2508006236019.718,200640519281577.44,200575519281577.44,38.584711323380276
478,578704,"Bui Vien,Quan 1,Ho Chi Minh",,Quan 1,1,10.7671759,106.693141,241,False,48000000,615383413.652279,189000.0,1958240582.9281394,391658316585.62787,391610316585.62787,40.796678811002906
479,714749,Bui Vien,. pnl,Quan 1,1,10.7664287,106.6919418,241,False,59000000000,59000000000.0,58984700000.0,2407004049849.1714,2407019349849.1714,2348019349849.1714,40.796678811002906
480,714958,Cong Quynh,,Quan 1,1,10.764699,106.6899339,241,False,3300000000000,396634615.384615,396603353.36538464,134629040076309.6,1.1201136136949958e+18,1.1201103136949958e+18,40.796678811002906
481,290332,Nguyen Trai,ben thanh,Quan 1,6,10.7696358,106.6902236,171,True,34000000000,309437558.304313,314460648.1481481,1480440677230.8645,159887631390933.38,159853631390933.38,43.54237285973131
482,580523,Do Quang Dau,,Quan 1,1,10.7665659,106.691293,241,False,1930000000,569501767.739699,13367361.111111112,78737590105.23561,11338218075153.928,11336288075153.928,40.796678811002906
483,578709,"Tran Hung Dao,Quan 1,Ho Chi Minh",,Quan 1,1,10.7671486,106.6942912,241,False,68000000,460354001.422495,93333.33333333333,2774174159.1481977,1414849221165.5808,1414781221165.5808,40.796678811002906
484,335464,Nguyen Trai,ben thanh,Quan 1,3,10.7700982,106.6899911,141,False,25900000000,309437558.304313,359438888.8888889,1159707379325.473,83498951711434.05,83473051711434.05,44.776346692103196
485,337919,Do Quang Dau,pham ngu lao,Quan 1,3,10.7670162,106.6914119,141,False,3500000000,286630021.959771,145408333.33333334,156717213422.36118,3761223322136.668,3757723322136.668,44.776346692103196
486,339722,Ly Tu Trong,ben thanh,Quan 1,6,10.7716537,106.6934547,171,False,195000000000,295073653.221051,829743829.7872341,8490762707647.605,1995329246497187.2,1995134246497187.2,43.54237285973131
487,598618,Suong Nguyet Anh,suong nguyet anh,Quan 1,1,10.772516,106.6899535,241,False,850000000000,558252878.672468,923907500.0,34677176989352.47,3.190300283530427e+16,3.190215283530427e+16,40.796678811002906
488,345286,Le Thi Rieng,ben thanh,Quan 1,3,10.7702597,106.6891898,141,False,45800000000,289729866.339805,517283615.81920904,2050756678498.3264,181491986447101.88,181446186447101.88,44.776346692103196
489,352903,Tran Dinh Xu,co giang,Quan 1,1,10.761602,106.6899612,241,False,140000000000,331785085.099786,823244411.7647059,5711535033540.407,970961004151869.2,970821004151869.2,40.796678811002906
490,440226,Tran Dinh Xu,co giang,Quan 1,1,10.759358,106.692313,241,False,21000000000,331785085.099786,74377659.57446809,856730255031.061,241597957418759.22,241576957418759.22,40.796678811002906
491,578708,"Bui Thi Xuan,Quan 1,Ho Chi Minh",,Quan 1,1,10.7712007,106.6894545,241,False,180000000,604146123.829288,50611.11111111111,7343402185.980523,19827229252147.414,19827049252147.414,40.796678811002906
492,628413,Tran Hung Dao,,Quan 1,3,10.7527337,106.6719651,141,False,350000000000,225397304.93409,336533557.6923077,15671721342236.12,1.6298590201025564e+16,1.6298240201025564e+16,44.776346692103196
493,717370,Tran Hung Dao,,Quan 1,1,10.7605997,106.689248,241,False,42000000,251497.00598802397,220958.08383233534,1713460510.062122,286153005180.3744,286111005180.3744,40.796678811002906
